id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33348910,Spacious bright bedroom w/4 windows,215556105,Kay,Queens,Flushing,40.76699,-73.81636,Private room,75,1,10,2019-07-06,3.13,3,89
27389854,Queens Apartment,206400943,Homemattie,Queens,Richmond Hill,40.69103,-73.83407,Entire home/apt,150,3,6,2019-06-25,0.55,1,162
16315491,AWESOME CHARMING ROOM C WITH ROOF DECK ACCESS :),29650513,Katie Graham,Brooklyn,Clinton Hill,40.69307,-73.96183,Private room,97,30,13,2019-05-20,0.41,6,332
34309557,"Snazzy East Village 1BR in Walk Up Building near Subway, by Blueground",107434423,Blueground,Manhattan,East Village,40.73002,-73.98356,Entire home/apt,298,30,0,,,232,301
28223260,Private 1 BR/1 Bath apt with full kitchen,15717497,Nick,Manhattan,Upper West Side,40.77078,-73.98344,Entire home/apt,179,1,0,,,1,0
16691242,1 bedroom available in heart of east village,69776478,Emily,Manhattan,East Village,40.72787,-73.9792,Private room,50,7,0,,,1,0
2784311,"1 Bedroom East Village, NYC",10870477,Henriette,Manhattan,East Village,40.72105,-73.9814,Private room,100,1,1,2018-05-25,0.07,1,365
1024135,Beautiful UES Studio with Backyard for Sublet,261530,Melissa,Manhattan,Upper East Side,40.77421,-73.9528,Entire home/apt,105,45,20,2017-01-03,0.26,1,109
16395341,Cozy bedroom near George Washington Bridge,80901099,Yifei,Manhattan,Washington Heights,40.850190000000005,-73.94093000000001,Shared room,40,1,0,,,1,0
28548195,"Modern, clean, NEW apt 1 block from train!",179413160,Maria Fernanda,Brooklyn,Cypress Hills,40.67974,-73.88374,Private room,45,1,8,2019-07-05,0.85,1,57
35348683,Central Park/Times Square Luxury Suite,16830841,Mara,Manhattan,Midtown,40.76372,-73.98182,Private room,358,1,2,2019-07-01,2.0,5,322
3628328,2BR Apartment in Doorman Building,1279211,Aldo,Bronx,Concourse Village,40.826029999999996,-73.92312,Entire home/apt,87,6,11,2019-06-04,0.28,1,0
26278372,"Private apartment with a view, stunning location.",17084566,Alfredo,Brooklyn,Flatbush,40.6303,-73.96179000000001,Entire home/apt,120,60,13,2019-06-12,1.11,1,0
23541451,Spacious Private Apartment near JFK!!,5047156,Jay,Brooklyn,East New York,40.66072,-73.87638000000001,Entire home/apt,75,6,30,2019-06-28,1.84,1,0
36413632,Spacious 2BR in Beautiful Brooklyn Heights,6608220,Matt,Brooklyn,Brooklyn Heights,40.69827,-73.99649000000001,Entire home/apt,550,3,1,2019-07-07,1.0,1,230
32242139,Sun-Drenched 1 BR/1BA near Grand Army Plaza #10313,20375986,Marissa,Brooklyn,Park Slope,40.67655,-73.97697,Entire home/apt,200,3,17,2019-06-29,3.98,1,142
28711718,Harlem apartment,57430885,Diana,Manhattan,Harlem,40.815740000000005,-73.94211999999999,Private room,39,10,1,2019-01-08,0.16,1,0
29674246,Immaculate and Bright Apartment Downtown,21610233,Britni,Manhattan,Battery Park City,40.71756,-74.01659000000001,Entire home/apt,650,7,0,,,1,12
15927071,Bright Modern Quiet Chelsea true 1bed,529412,Michael,Manhattan,Chelsea,40.743179999999995,-74.00137,Entire home/apt,180,4,46,2019-06-22,1.48,1,0
30741070,Living room in Queens for rent,118839768,Виль,Queens,Jackson Heights,40.747659999999996,-73.88598,Shared room,35,62,0,,,1,0
19246021,"City Room, City View",4620141,Ellen,Manhattan,Washington Heights,40.84717,-73.93267,Private room,30,5,3,2017-08-08,0.12,2,0
22276602,Loft in Brooklyn,128560208,Catiana,Brooklyn,Williamsburg,40.70429,-73.936,Private room,150,5,3,2018-10-09,0.32,1,179
29518745,"Quiet, classic Queens studio, on subway, JFK LGA",40298873,Jonathan,Queens,Forest Hills,40.71588,-73.83266,Entire home/apt,90,1,6,2019-05-19,0.79,1,83
29078405,"MODERN 2BD WITH ROOFTOP, DOWNTOWN MANHATTAN",44129118,Anthony,Manhattan,Financial District,40.7105,-74.00845,Entire home/apt,249,20,0,,,2,0
19768754,"#1 Spacious Cozy Room, 30 minutes from Manhattan",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.687490000000004,-73.87261,Private room,42,30,42,2019-07-01,1.81,6,114
3916312,Cozy Artist Space,20286123,Kenneth,Manhattan,Harlem,40.82079,-73.95115,Entire home/apt,145,1,23,2019-06-02,0.39,1,219
6336738,Bklyn Brownstone 2Bedroom Apartment w/Office Space,32992675,Hollie,Brooklyn,Bedford-Stuyvesant,40.68351,-73.93224000000001,Entire home/apt,125,3,90,2019-06-23,1.88,1,155
16050081,Spacious and sunny Carroll Gardens apartment,4087986,Sara,Brooklyn,Carroll Gardens,40.68257,-73.99625999999999,Entire home/apt,170,2,2,2017-12-29,0.06,1,64
10242095,Huge Room w/ Amazing Queen Bed in S. Williamsburg!,4209540,Aaron,Brooklyn,Williamsburg,40.70154,-73.94759,Private room,55,3,26,2019-05-16,0.68,1,1
2949128,FAB APT & LOCALE in HELLS KCHN PRIVATE SAFE COMFY!,15049157,Marjorie,Manhattan,Hell's Kitchen,40.76375,-73.9924,Entire home/apt,250,3,136,2019-06-21,2.17,1,284
2814931,Large New York style loft ,14399467,Caroline,Bronx,Port Morris,40.80554,-73.92605999999999,Entire home/apt,120,4,89,2017-11-11,1.54,2,0
32967426,Stylish bedroom in new luxurious industrial apt #2,38043348,Moises,Manhattan,East Harlem,40.80808,-73.9405,Private room,90,1,18,2019-06-30,5.74,2,238
7194138,Nice Carroll Gardens 2BR by F Train,16782665,Andrew,Brooklyn,Carroll Gardens,40.6748,-74.00005999999999,Entire home/apt,200,2,28,2016-12-20,0.59,1,0
27454904,Spectacular Loft Like Garden Floor,206195782,Leigh,Manhattan,Harlem,40.808040000000005,-73.95373000000001,Entire home/apt,195,2,14,2019-07-01,1.43,1,33
4763327,"Luxurious, best location, spa inc'l",24576978,,Brooklyn,Greenpoint,40.72035,-73.95355,Entire home/apt,195,1,1,2015-10-20,0.02,1,0
2292275,Instant NYC,11710466,Lindsey,Manhattan,Upper East Side,40.77715,-73.94788,Entire home/apt,135,2,3,2016-06-15,0.06,1,0
20675173,"Luxury duplex, Brooklyn Museum",24333820,Nick,Brooklyn,Crown Heights,40.6753,-73.96282,Private room,80,3,2,2017-09-26,0.09,1,0
28513774,Cozy 2 Bedroom Apt w/ Patio & Hot Tub near Trains,108249932,Yngrid And Jiovanni,Brooklyn,East New York,40.6757,-73.88925,Entire home/apt,175,3,22,2019-06-30,2.89,2,285
2185842,1BR Superbowl rental Hells Kitchen,6910298,Anna,Manhattan,Hell's Kitchen,40.76,-73.99009000000001,Entire home/apt,850,1,0,,,1,0
19830557,Modern room in renovated Williamsburg apartment,28819052,Taylor,Brooklyn,Williamsburg,40.71379,-73.94207,Private room,80,2,95,2019-06-22,4.09,1,51
8995042,Private room in Brooklyn,25077909,Carlos,Brooklyn,Bedford-Stuyvesant,40.68915,-73.92466999999999,Private room,50,3,15,2019-02-28,0.33,2,217
19619159,"Bright, Modern and Cozy Chelsea Studio!",18776880,Caroline,Manhattan,Chelsea,40.74118,-73.999,Entire home/apt,155,2,4,2017-10-23,0.16,1,0
10034817,Spacious 1 bed near TIME SQUARE,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76343,-73.99381,Entire home/apt,150,30,1,2016-06-14,0.03,31,339
31697123,Montauk Guest Suite,237715800,Joseph & Teresa,Brooklyn,East New York,40.669959999999996,-73.87637,Entire home/apt,85,1,43,2019-07-08,7.87,1,161
27277569,LUXURY SUTTON PLACE 2BR 2BATH-DOORMAN/GYM,200380610,Pranjal,Manhattan,Midtown,40.75375,-73.96361999999999,Entire home/apt,350,30,0,,,65,364
41513,Convenient cozy cheap apt Manhattan,181167,Lorenzo,Manhattan,Harlem,40.827040000000004,-73.94906999999999,Entire home/apt,80,3,2,2015-11-02,0.04,1,0
11817212,Spacious sun filled private room.,264366,Neil,Brooklyn,Bedford-Stuyvesant,40.694140000000004,-73.94118,Private room,60,2,0,,,1,0
24095408,"Spacious Williamsburg, Brooklyn Spare Room",156955078,Michael,Brooklyn,Williamsburg,40.71952,-73.94165,Private room,70,2,41,2019-06-30,2.73,1,14
34014939,Two floor apartment near Central Park,82746113,Cecilia,Manhattan,Upper West Side,40.786840000000005,-73.96911999999999,Entire home/apt,250,1,0,,,2,88
10748040,"On Broadway, clean & comfy room",55567227,Neida,Manhattan,Harlem,40.829029999999996,-73.94747,Private room,60,3,124,2019-07-05,3.16,2,82
18647180,Beautiful Dupl Brooklyn Apartment w/ a Big Terrace,7041731,Dee,Brooklyn,Bedford-Stuyvesant,40.69205,-73.95803000000001,Entire home/apt,185,3,1,2017-05-22,0.04,1,0
29533666,Designer Brooklyn Townhouse with Garden,39801631,Charlotte,Brooklyn,Gowanus,40.67662,-73.98642,Entire home/apt,300,2,6,2019-06-24,0.8,1,3
719329,Bright 1 BR in Brooklyn,3711499,Silvia,Brooklyn,Crown Heights,40.67473,-73.96263,Entire home/apt,120,3,12,2019-03-17,0.18,1,15
16367184,South Slope Brooklyn Apartment!,7676346,Saquib,Brooklyn,Sunset Park,40.66033,-73.99623000000001,Entire home/apt,80,2,0,,,1,0
20730848,Central Park and Museum mile Privarte room 105th.,42783238,Thomas,Manhattan,East Harlem,40.79383,-73.94968,Private room,85,1,98,2018-10-15,4.39,2,0
26569512,Comfortable room 30/35 minutes to Manhattan,59262205,Luis,Brooklyn,Bedford-Stuyvesant,40.679629999999996,-73.90816,Private room,55,1,16,2019-04-28,2.34,3,0
8869998,Triplex Penthouse with 3 Balconies,1845920,Matt,Brooklyn,Williamsburg,40.70883,-73.94415,Private room,166,1,16,2016-11-14,0.36,1,0
14832329,Cosy Brooklyn Bedroom in Duplex Apt,12368999,Mathieu,Brooklyn,Clinton Hill,40.68439,-73.96336,Private room,72,1,2,2016-09-11,0.06,1,0
23481234,"3 BdRm Apt, 8min to LGA & 25mins to JFK,Manhattan",175289458,Dawa,Queens,East Elmhurst,40.75703,-73.88368,Entire home/apt,135,2,68,2019-06-24,4.27,1,89
14167282,"Serene, light-filled pre-war apartment in Brooklyn",1211994,Shuchi,Brooklyn,Flatbush,40.640879999999996,-73.96125,Private room,45,2,1,2016-07-31,0.03,1,0
28412322,Kozy Klean Kwiet,20161085,Lloyd,Queens,Jamaica,40.68588,-73.76315,Private room,120,2,31,2019-07-04,3.21,1,57
14869440,Crown Heights 1 BR w/ Style,7128634,Landon,Brooklyn,Crown Heights,40.67541,-73.95221,Entire home/apt,148,2,16,2018-09-30,0.49,1,0
4547273,Beautiful Spacious Studio By Park,10411359,Alison,Manhattan,Upper West Side,40.783159999999995,-73.97269,Entire home/apt,120,3,33,2019-07-01,0.62,1,0
5266736,Cozy Garden Flat.,27261471,Philmore,Brooklyn,Canarsie,40.64716,-73.89403,Entire home/apt,120,2,1,2019-06-30,1.0,2,140
4456004,Spacious Bedroom in Bushwick w/AC,1171707,Gabriel,Brooklyn,Bushwick,40.70112,-73.91201,Private room,60,3,4,2016-06-12,0.09,1,0
11656367,Charming Brooklyn Apartment,61851697,Vivienne,Brooklyn,Bedford-Stuyvesant,40.69207,-73.94321,Entire home/apt,165,3,0,,,1,273
221043,1 Bedroom in prime Flatiron,846050,Eziah,Manhattan,NoHo,40.72956,-73.99287,Private room,250,2,0,,,1,0
30725215,"Beautiful 1 BR, Gramercy",178224519,Lisa,Manhattan,Kips Bay,40.74134,-73.98101,Entire home/apt,150,30,0,,,8,364
28888147,NEW Lofty 1bedroom UpperEast Side,43825799,Anthony,Manhattan,Midtown,40.758959999999995,-73.96251,Entire home/apt,235,2,37,2019-07-01,4.19,1,135
13794689,Spacious NYC apt by CENTRAL PARK!,4508140,Shira,Manhattan,Upper West Side,40.794259999999994,-73.96414,Entire home/apt,150,2,11,2017-12-19,0.3,1,212
17111449,Spacious Private Room - Harlem/Manhattan Townhouse,4538012,Karen,Manhattan,East Harlem,40.80921,-73.94001999999999,Private room,70,2,89,2019-06-29,3.28,4,249
32461960,Riverdale Pad,163737392,K,Bronx,Fieldston,40.896,-73.89964,Private room,64,1,11,2019-06-27,3.47,2,358
21243315,*New* Big Modern Sunny Space in Bushwick,4476859,Lana,Brooklyn,Bushwick,40.70033,-73.92635,Private room,60,2,1,2017-11-09,0.05,1,0
30048506,Beautiful! 3 bed 2bath 5min JFK & Resorts Casino,44682387,Sky,Queens,Jamaica,40.67196,-73.77821,Entire home/apt,155,1,59,2019-06-26,7.6,2,287
15971062,Cozy room 5 mn walk to central park,2448006,El Haj,Manhattan,Harlem,40.8036,-73.94603000000001,Private room,80,2,3,2019-06-24,0.28,3,339
12886345,Cozy West Village apartment,31757138,Chris,Manhattan,West Village,40.730090000000004,-74.00222,Private room,93,1,0,,,1,0
21122097,Fresh and cozy male room on Manhattan III,39528519,Max,Manhattan,Lower East Side,40.7111,-73.98865,Shared room,32,14,4,2019-02-09,0.25,28,341
15360248,Modern Luxury Loft  3bd  Williamsburg,76184970,Alex,Brooklyn,Williamsburg,40.71322,-73.9648,Entire home/apt,408,3,88,2019-06-26,2.68,1,267
16226031,Spacious One Bedroom Apartment,106030531,Pablo,Manhattan,Morningside Heights,40.81456,-73.95953,Entire home/apt,110,7,1,2018-01-06,0.05,1,0
3835334,UWS one br near Central Park,539204,Joaquin,Manhattan,Upper West Side,40.79998,-73.96404,Entire home/apt,145,15,0,,,1,0
23413509,Two bedroom apartment in Brooklyn/Bed Stuy,152877297,Hp,Brooklyn,Bedford-Stuyvesant,40.67985,-73.91060999999999,Entire home/apt,95,2,50,2019-06-17,3.13,1,54
24269100,Sunny Bedroom with Private Bathroom/法拉盛中心私人房間獨立衛浴,181710793,Michelle & Evelyn,Queens,Flushing,40.76425,-73.83061,Private room,65,1,94,2019-06-26,6.45,3,41
31224372,Spacious and Homey Room,5666720,Jules Slutsky,Brooklyn,Crown Heights,40.67185,-73.94524,Private room,100,3,0,,,1,220
11190497,Sunny bedroom downtown,6980995,Dominik,Manhattan,Civic Center,40.71327,-73.99853,Private room,98,1,10,2017-08-20,0.24,5,0
29987700,"Spacious, sunny 1 bedroom on the Lower East Side",11729215,Daniela,Manhattan,Lower East Side,40.71391,-73.97747,Entire home/apt,225,2,1,2019-01-01,0.16,1,0
158913,"Nice, cozy, neat apt Greenpoint,BK",762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494000000001,Entire home/apt,130,5,4,2015-03-13,0.05,1,0
30494093,Sunny garden apartment in historic Brooklyn,115355850,Paget,Brooklyn,Boerum Hill,40.68417,-73.98498000000001,Entire home/apt,125,2,23,2019-06-30,4.51,1,60
22447855,Redford Room,104273977,Jasmine,Manhattan,Lower East Side,40.71922,-73.98714,Private room,109,1,1,2018-02-17,0.06,3,0
13077215,"Third Avenue, 1bd Serviced Apartment",22541573,Ken,Manhattan,Gramercy,40.7382,-73.98301,Entire home/apt,245,30,1,2018-11-01,0.12,87,236
26532680,"Private Bedroom, Easy travel in brooklyn",28727058,Waen,Brooklyn,Fort Greene,40.693090000000005,-73.97238,Private room,70,2,47,2019-07-01,4.15,1,0
4737392,"Luxurious bed in a clean, cozy home",24418383,Christopher,Queens,Astoria,40.759159999999994,-73.91427,Private room,60,1,72,2018-10-16,1.3,1,364
16026815,NEW RENO HUGE PRIVATE BED&BATH PLUS TERRACE,104254967,Anna,Queens,Long Island City,40.755590000000005,-73.9208,Private room,95,2,62,2019-07-01,1.96,1,118
17258228,Little Red and the big GWB,116333529,Gina,Manhattan,Washington Heights,40.85076,-73.94046999999999,Private room,50,1,0,,,1,0
9278786,Great  2br East Village Apartment,1449710,Whitney,Manhattan,East Village,40.72404,-73.98838,Entire home/apt,200,1,2,2015-12-13,0.05,1,0
32717887,Cosy Crown Heights Brownstone,43494916,Tilly,Brooklyn,Crown Heights,40.67637,-73.95527,Entire home/apt,132,3,0,,,2,0
31773898,PRIME SOHO: Lovely Room With Closet on Prince St,236445157,Anna,Manhattan,SoHo,40.7276,-74.00275,Private room,80,180,1,2019-03-11,0.25,3,342
3303382,Hamilton Heights - Private Guest Suite,16683574,Delphine And Michael,Manhattan,Harlem,40.82888,-73.94997,Entire home/apt,145,4,115,2019-06-29,1.9,2,262
5885280,CHARMING ROOM A - PRIVATE BALCONY!!,4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,40.69442,-73.96016,Private room,95,30,53,2019-03-16,1.05,11,201
19179372,"Spacious APT in Brooklyn, 12 Min to Manhattan",126897352,Jason & Mary,Brooklyn,Bushwick,40.703759999999996,-73.92104,Entire home/apt,170,18,22,2019-05-08,0.9,2,249
24431205,"A cozy private room, close to Columbia!",20267412,Minami,Manhattan,Morningside Heights,40.808679999999995,-73.95801,Private room,55,4,2,2018-08-17,0.16,1,0
10142499,"Prívate room in Queens, NY",38260715,Lady,Queens,Corona,40.7394,-73.85526999999999,Private room,37,1,74,2019-06-30,1.73,1,135
29489893,Beautiful furnished private studio with backyard,222098649,Melissa,Queens,Jamaica,40.68547,-73.79063000000001,Entire home/apt,20,1,111,2019-07-07,13.11,1,41
6376606,"Gramercy Apt, Private Bedroom",33234599,Smit,Manhattan,Kips Bay,40.74025,-73.98323,Private room,64,3,4,2016-04-13,0.08,1,0
31859735,Simple Reliable & Convenient 1Bdrm Upper East Side,68717996,David,Manhattan,Upper East Side,40.78136,-73.94709,Private room,87,4,11,2019-07-05,2.02,1,46
26138957,Charming Sunny Bushwick Abode,9787070,Denisse,Brooklyn,Bedford-Stuyvesant,40.69462,-73.93249,Private room,60,4,0,,,1,0
6568523,2 Bdrm in Luxury Condo on Hudson,33459378,Karen,Manhattan,Battery Park City,40.7101,-74.01720999999999,Entire home/apt,195,7,2,2015-08-16,0.04,1,0
19720907,"Cozy bedroom in Harlem, NY",54283436,Maurice,Manhattan,East Harlem,40.7993,-73.94164,Private room,60,3,6,2018-07-26,0.25,1,0
35565616,West Village Sanctuary,72674364,Leslie,Manhattan,West Village,40.73234,-74.00543,Entire home/apt,240,1,1,2019-06-22,1.0,1,75
8267425,Ridgewood/Bushwick ~ Bungalow,21148770,Ian,Queens,Ridgewood,40.70995,-73.90959000000001,Entire home/apt,170,4,6,2017-01-04,0.13,1,0
16416857,Warm and quiet studio in heart of chinatown,107589614,Jim,Manhattan,Chinatown,40.715379999999996,-73.99669,Entire home/apt,142,4,12,2018-08-26,0.43,2,151
26362898,subletting for one week while traveling,37072476,Natia,Brooklyn,Bushwick,40.69952,-73.92623,Private room,60,7,0,,,1,0
6674155,Upper East Side Alcove Studio,1208337,Sandra,Manhattan,Upper East Side,40.76832,-73.96118,Entire home/apt,200,1,4,2016-01-31,0.08,1,0
35577620,Large Crownheights Apartment Sublet,21400616,LeKethia,Brooklyn,Crown Heights,40.67718,-73.93524000000001,Entire home/apt,67,1,0,,,2,300
31711813,法拉盛花园独立屋Entire 3beds+Park mins go JFK Airport/NYC,44093954,Susan,Queens,Whitestone,40.78236,-73.82092,Entire home/apt,140,1,9,2019-06-07,1.64,1,204
29790239,Comfortable artistic Brooklyn apartment,94546995,Hollis,Brooklyn,Bedford-Stuyvesant,40.69854,-73.94554000000001,Entire home/apt,75,3,15,2019-05-21,2.47,1,4
33914432,"Large, Peaceful Private Room in Bushwick",18765976,Mihail,Brooklyn,Bushwick,40.69916,-73.91572,Private room,68,1,9,2019-07-02,3.42,4,55
5533000,Modern and spacious with backyard,28690907,Dwayne,Brooklyn,Bushwick,40.69525,-73.91385,Entire home/apt,250,3,16,2019-07-01,0.31,2,72
32657797,Comfy 3 bedroom apartment in Manhattan,245474906,Evgeny,Manhattan,East Harlem,40.795190000000005,-73.94115,Entire home/apt,350,3,8,2019-06-29,2.18,1,318
6288004,Cozy Room with Exposed Bricks,27054429,Hien,Manhattan,Two Bridges,40.71063,-73.99526,Private room,90,10,133,2019-06-22,2.64,1,81
30531143,Cozy Home 家 5,213781715,Anting,Brooklyn,Greenpoint,40.733779999999996,-73.95569,Private room,199,1,0,,,33,180
25101192,Relaxing Luminous Room - Perfect For Dog-Lovers!,43095955,Shirley,Manhattan,Harlem,40.82675,-73.9463,Private room,100,2,42,2019-07-06,3.51,1,109
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,40.71635,-73.94609,Private room,75,3,0,,,1,358
32545827,Garden apt. opposite historic Fort Greene Park,129581090,Amy,Brooklyn,Fort Greene,40.68842,-73.97349,Entire home/apt,160,2,12,2019-06-29,3.13,1,71
7419230,East Village Penthouse With Rooftop,22805576,Will,Manhattan,East Village,40.72163,-73.97888,Private room,100,1,0,,,1,0
15497673,Bluebird Hell's Kitchen Deluxe 2BR+ Zero Edge Pool,95459395,Bluebird,Manhattan,Hell's Kitchen,40.7619,-73.99896,Entire home/apt,748,30,0,,,18,365
8650119,BAYRIDGE LOVELY ROOM.,8137499,Moni,Brooklyn,Bay Ridge,40.6328,-74.02748000000001,Private room,60,2,20,2017-07-02,0.44,1,363
21636897,Hazel’s Place,157446306,Efe,Brooklyn,Canarsie,40.62834,-73.90505999999999,Private room,70,2,37,2019-07-08,2.19,1,67
2071464,Brooklyn garden 2 bedroom,3011547,Wendy,Brooklyn,Boerum Hill,40.6863,-73.98572,Entire home/apt,400,5,34,2019-06-22,0.5,3,333
1304181,beautiful ROOM in a DREAM APARTMENT,7089676,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,Private room,50,1,49,2017-12-30,0.91,1,14
30040977,Cozy two room studio upper east side NYC,48860816,Christina,Manhattan,Upper East Side,40.77487,-73.95654,Entire home/apt,123,1,0,,,1,0
22047243,Luxury NYC Apartment on Central Park West,7991202,Daniel,Manhattan,Upper West Side,40.79971,-73.96037,Entire home/apt,125,5,5,2019-05-29,0.27,1,7
2671402,"1BR - gym, laundry in apt, roof ",706191,Rachel,Brooklyn,Williamsburg,40.716390000000004,-73.95271,Entire home/apt,150,4,0,,,1,0
7760545,"COZY STUDIO in Sunnyside/Queens, NY",40812784,Elena,Queens,Sunnyside,40.74494,-73.91513,Entire home/apt,120,30,29,2018-10-27,0.62,1,178
7344720,Clean and comfortable 3 person private room,24260658,Kristy,Manhattan,East Harlem,40.7946,-73.93571999999999,Private room,80,2,97,2019-07-07,2.03,5,22
392948,Williamsburg near soho .support artist living,312722,Kristian & Di,Brooklyn,Williamsburg,40.70994,-73.96573000000001,Private room,45,15,15,2019-06-26,0.57,4,242
21551787,Alluring Private Bedroom in Spacious UWS Apt,48087870,Trevor,Manhattan,Upper West Side,40.79741,-73.9697,Private room,150,2,27,2019-06-09,1.33,1,63
167482,Charming upper west side apartment,789257,Barbara,Manhattan,Upper West Side,40.778859999999995,-73.98042,Entire home/apt,185,2,129,2019-06-07,1.33,1,14
17625485,Bahia Brazil Vibe - Entire apt,7824337,Miralva,Brooklyn,Flatbush,40.65218,-73.96193000000001,Entire home/apt,140,3,26,2019-07-01,1.09,2,161
31070935,Cozy room in duplex apartment - terrace with view,232112395,Alessandro,Brooklyn,Crown Heights,40.67686,-73.93159,Private room,45,14,0,,,1,30
21788114,Shared 2 Bedroom Loft in Soho,16962957,Nick,Manhattan,Lower East Side,40.71925,-73.99418,Private room,129,5,3,2018-12-12,0.31,4,153
12844709,comfy bedroom in williamsburg,2238348,Abigail,Brooklyn,Williamsburg,40.71311,-73.94015999999999,Private room,42,8,0,,,1,0
7227435,Brooklyn loft with huge livingroom,9166253,Jonas,Brooklyn,Bedford-Stuyvesant,40.68956,-73.9589,Private room,60,3,0,,,2,0
30509230,Coziest space off the j,158314625,Tyrany,Brooklyn,Bedford-Stuyvesant,40.68992,-73.92594,Private room,70,1,1,2018-12-08,0.14,2,0
35565108,Beautiful New Entire Parkview 3bed 2.5bath,257647514,Juhyun,Brooklyn,Bushwick,40.69175,-73.90932,Entire home/apt,250,2,1,2019-06-26,1.0,2,9
22176026,Sofa bed/pull out couch in Living Room,126397762,Xavier,Manhattan,Harlem,40.83021,-73.94114,Shared room,39,1,7,2017-12-28,0.36,3,0
29232781,Cozy private room+bathroom in brooklyn!,3659719,Dedy,Brooklyn,Bushwick,40.70644,-73.9193,Private room,46,2,28,2019-07-05,3.22,1,23
253842,1 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.737140000000004,-73.95296,Private room,299,3,6,2018-04-19,0.1,28,60
16798165,Newly renovated and cozy 1-bedroom in Brooklyn,1653951,Mario,Brooklyn,Bay Ridge,40.63473,-74.02833000000001,Entire home/apt,100,2,109,2019-06-23,3.67,1,216
18729985,Bright  and cozy room 20 min away from Manhattan,8076786,Suri,Brooklyn,Sunset Park,40.6589,-74.00018,Private room,150,2,6,2019-03-23,0.27,3,365
13881920,Prime west village! design 1BR~Best Value,2119276,Host,Manhattan,Greenwich Village,40.73478,-73.99791,Entire home/apt,150,30,8,2019-06-14,0.32,39,275
860401,Lovely 2 Bed Garden Apt Fort Greene,1603942,James,Brooklyn,Fort Greene,40.686809999999994,-73.97675,Entire home/apt,149,29,86,2018-09-01,1.1,2,125
29568068,Large Private Room in Gorgeous FiDi Apartment,119134476,Rachel,Manhattan,Financial District,40.70486,-74.01546,Private room,60,2,1,2018-12-12,0.14,1,18
2183423,2 Convertible Bdrms Great for 1-6,5414067,Adrianne,Manhattan,Harlem,40.81333,-73.94194,Entire home/apt,165,3,142,2019-06-14,2.27,2,301
2209835,LARGE 1 BEDROOM APT. IN MIDTOWN NEAR SUBWAY/BUS,8811222,Claudia,Manhattan,Kips Bay,40.74361,-73.97677,Entire home/apt,150,2,120,2019-07-01,3.25,1,29
10830834,Spacious Loft: Williamsburg BK,56082757,Rj,Brooklyn,Williamsburg,40.71074,-73.96276,Entire home/apt,150,2,0,,,1,0
22078755,Bohemian East Village Apartment,50292311,Brian,Manhattan,East Village,40.72837,-73.98546,Entire home/apt,250,4,17,2019-05-28,1.1,1,5
20957065,Best of Brooklyn,147059964,Candi,Brooklyn,Bedford-Stuyvesant,40.69342,-73.95881,Private room,105,30,8,2017-12-03,0.38,3,89
17458415,Spacious West Village 1 bed!,118208750,Stephen,Manhattan,West Village,40.73773,-74.00180999999999,Entire home/apt,249,3,2,2017-06-25,0.08,1,0
31207065,Nice Room in Sunnyside (15 min to Times Square),222886357,Grace,Queens,Sunnyside,40.737559999999995,-73.91802,Private room,33,1,7,2019-06-16,1.11,2,0
32281241,Cozy NYC apartment,55452987,Mark & Alex,Manhattan,East Harlem,40.79616,-73.93343,Private room,55,5,0,,,1,179
2559129,Large private bedroom in Manhattan,4912237,Jonathan,Manhattan,Hell's Kitchen,40.76791,-73.98735,Private room,95,4,7,2018-10-08,0.11,1,0
7024079,Best Location near Columbia U,36818817,Mifan,Manhattan,Morningside Heights,40.80395,-73.96531,Private room,50,3,3,2015-08-17,0.06,2,0
3171880,Light Filled Loft Studio in Fort Greene,847230,Benjamin,Brooklyn,Fort Greene,40.68731,-73.9745,Entire home/apt,165,3,7,2019-04-21,0.19,1,0
27524142,Gorgeous Room With Private Entrance & Backyard,14278851,Alessandra,Queens,Ridgewood,40.7043,-73.91136999999999,Private room,50,5,2,2018-12-03,0.22,1,15
32845716,3 Bedroom Artist Loft in Williamsburg Prime,1019963,Renzo,Brooklyn,Williamsburg,40.71565,-73.95837,Entire home/apt,223,2,17,2019-07-03,4.47,1,310
24911227,1-Bed Apt on East River - 1 stop from Manhattan!,17005953,Cassondra,Queens,Long Island City,40.74462,-73.94913000000001,Entire home/apt,110,1,3,2018-07-03,0.23,1,0
25140344,Rare artist loft with private terrace,5758101,Laure-Anne,Brooklyn,Williamsburg,40.703759999999996,-73.93519,Entire home/apt,300,2,13,2019-06-30,1.01,1,365
30401429,Lovely room in convenient location. J/M & L trains,58344344,Julie,Brooklyn,Bushwick,40.70089,-73.93903,Private room,51,1,33,2019-06-28,5.24,1,19
